,yr,service,calltime,callsource,nature,secs_to_disp,secs_to_arrv,secs_to_close,priority,primeunit,month,response_time
1205840,2023,OTHR,2023-03-14 03:43:49,PHONE,ASSIST,6411.0,6882.0,9831,7,CAHOT,3,7.85
1205859,2023,OTHR,2023-03-14 06:37:37,W911,WELFARE CHECK,2017.0,2421.0,4715,5,CAHOT,3,6.733333333333333
1205867,2023,OTHR,2023-03-14 07:23:43,PHONE,SUICIDE RISK,8787.0,9115.0,10052,5,CAHOT,3,5.466666666666667
1205872,2023,OTHR,2023-03-14 07:35:59,PHONE,ASSIST,1222.0,1829.0,6127,6,CAHOT,3,10.116666666666667
1205912,2023,OTHR,2023-03-14 09:34:39,E911,WELFARE CHECK,18371.0,18566.0,18594,7,CAHOT,3,3.25
1205920,2023,OTHR,2023-03-14 10:10:18,PHONE,ASSIST,458.0,2939.0,10992,5,CAHOT,3,41.35
1205937,2023,OTHR,2023-03-14 10:51:40,PHONE,ASSIST,10819.0,11437.0,11612,7,CAHOT,3,10.3
1205938,2023,OTHR,2023-03-14 10:55:36,PHONE,TRANSPORT,11416.0,11416.0,11421,7,CAHOT,3,0.0
1205949,2023,OTHR,2023-03-14 11:29:59,PHONE,ASSIST,9365.0,10130.0,11443,7,CAHOT,3,12.75
1206023,2023,OTHR,2023-03-14 15:07:13,PHONE,SUICIDE RISK,634.0,1266.0,7726,5,CAHOT,3,10.533333333333333
1206201,2023,OTHR,2023-03-15 07:03:09,PHONE,ASSIST,1432.0,4235.0,8902,5,CAHOT,3,46.71666666666667
1206202,2023,OTHR,2023-03-15 07:06:13,PHONE,WELFARE CHECK,718.0,1076.0,1243,5,CAHOT,3,5.966666666666667
1206220,2023,OTHR,2023-03-15 08:15:19,PHONE,ASSIST,8095.0,8772.0,9263,7,CAHOT,3,11.283333333333333
1206224,2023,OTHR,2023-03-15 08:22:57,PHONE,WELFARE CHECK,10126.0,10979.0,11461,7,CAHOT,3,14.216666666666667
1206258,2023,OTHR,2023-03-15 10:04:43,PHONE,SUICIDE RISK,127.0,960.0,1488,5,CAHOT,3,13.883333333333333
1206290,2023,OTHR,2023-03-15 11:24:00,PHONE,ASSIST,4418.0,5057.0,8859,7,CAHOT,3,10.65
1206308,2023,OTHR,2023-03-15 12:06:12,PHONE,WELFARE CHECK,796.0,1417.0,1849,5,CAHOT,3,10.35
1206331,2023,OTHR,2023-03-15 13:43:21,PHONE,ASSIST,516.0,898.0,2570,5,CAHOT,3,6.366666666666666
1206346,2023,OTHR,2023-03-15 14:21:17,W911,SUICIDE RISK,1708.0,2486.0,7146,5,CAHOT,3,12.966666666666667
1206363,2023,OTHR,2023-03-15 14:53:38,PHONE,SUICIDE RISK,9389.0,10415.0,11058,7,CAHOT,3,17.1
1206367,2023,OTHR,2023-03-15 15:13:48,PHONE,WELFARE CHECK,15111.0,15786.0,19269,7,CAHOT,3,11.25
1206371,2023,OTHR,2023-03-15 15:22:44,PHONE,WELFARE CHECK,3550.0,4295.0,5118,7,CAHOT,3,12.416666666666666
1206393,2023,OTHR,2023-03-15 16:54:22,PHONE,WELFARE CHECK,6152.0,6168.0,7867,7,CAHOT,3,0.26666666666666666
1206403,2023,OTHR,2023-03-15 17:34:21,PHONE,WELFARE CHECK,1878.0,2139.0,2238,5,CAHOT,3,4.35
1206424,2023,OTHR,2023-03-15 18:23:06,PHONE,TRANSPORT,11664.0,12062.0,13130,7,CAHOT,3,6.633333333333334
1206434,2023,OTHR,2023-03-15 18:49:19,PHONE,WELFARE CHECK,996.0,1385.0,1953,5,CAHOT,3,6.483333333333333
1206438,2023,OTHR,2023-03-15 18:56:51,PHONE,ASSIST,16669.0,17086.0,17364,7,CAHOT,3,6.95
1206441,2023,OTHR,2023-03-15 19:05:13,PHONE,ASSIST,5949.0,6698.0,8016,8,CAHOT,3,12.483333333333333
1206453,2023,OTHR,2023-03-15 19:34:29,PHONE,ASSIST,11308.0,12374.0,12575,7,CAHOT,3,17.766666666666666
1206454,2023,OTHR,2023-03-15 19:43:11,PHONE,ASSIST,12057.0,12194.0,12906,7,CAHOT,3,2.283333333333333
1206456,2023,OTHR,2023-03-15 19:45:27,PHONE,WELFARE CHECK,3039.0,3039.0,3528,8,CAHOT,3,0.0
1206461,2023,OTHR,2023-03-15 20:04:39,PHONE,WELFARE CHECK,4508.0,4508.0,5559,7,CAHOT,3,0.0
1206468,2023,OTHR,2023-03-15 20:48:54,PHONE,ASSIST,4389.0,4421.0,4969,7,CAHOT,3,0.5333333333333333
1206470,2023,OTHR,2023-03-15 20:55:09,PHONE,WELFARE CHECK,8594.0,9116.0,9565,8,CAHOT,3,8.7
1206529,2023,OTHR,2023-03-16 01:14:37,PHONE,TRANSPORT,89.0,803.0,1963,5,CAHOT,3,11.9
1206534,2023,OTHR,2023-03-16 01:49:48,PHONE,INTOXICATED PERSON,249.0,535.0,1780,5,CAHOT,3,4.766666666666667
1206562,2023,OTHR,2023-03-16 05:48:47,E911,TRAFFIC ISSUE,3.0,313.0,593,5,CAHOT,3,5.166666666666667
1206563,2023,OTHR,2023-03-16 06:06:49,PHONE,INTOXICATED PERSON,802.0,1189.0,3236,5,CAHOT,3,6.45
1206586,2023,OTHR,2023-03-16 07:48:50,PHONE,TRANSPORT,246.0,1335.0,1665,7,CAHOT,3,18.15
1206598,2023,OTHR,2023-03-16 08:35:14,PHONE,WELFARE CHECK,216.0,3281.0,4068,7,CAHOT,3,51.083333333333336
1206602,2023,OTHR,2023-03-16 08:45:04,PHONE,TRAFFIC ISSUE,48.0,499.0,1962,7,CAHOT,3,7.516666666666667
1206616,2023,OTHR,2023-03-16 09:27:02,PHONE,WELFARE CHECK,1002.0,1002.0,1750,7,CAHOT,3,0.0
1206627,2023,OTHR,2023-03-16 10:15:26,PHONE,ASSIST,320.0,1281.0,2358,7,CAHOT,3,16.016666666666666
1206644,2023,OTHR,2023-03-16 11:02:27,PHONE,WELFARE CHECK,492.0,970.0,1785,7,CAHOT,3,7.966666666666667
1206648,2023,OTHR,2023-03-16 11:16:03,PHONE,INTOXICATED PERSON,1009.0,1224.0,1552,7,CAHOT,3,3.5833333333333335
1206650,2023,OTHR,2023-03-16 11:18:31,PHONE,TRANSPORT,1412.0,1805.0,3589,7,CAHOT,3,6.55
1206668,2023,OTHR,2023-03-16 12:21:02,PHONE,WELFARE CHECK,123.0,852.0,3243,5,CAHOT,3,12.15
1206670,2023,OTHR,2023-03-16 12:29:31,PHONE,INTOXICATED PERSON,5242.0,5825.0,5878,7,CAHOT,3,9.716666666666667
1206674,2023,OTHR,2023-03-16 12:45:21,PHONE,ASSIST,7278.0,8497.0,9610,7,CAHOT,3,20.316666666666666
1206676,2023,OTHR,2023-03-16 12:53:34,PHONE,WELFARE CHECK,1340.0,3280.0,3788,7,CAHOT,3,32.333333333333336
1206693,2023,OTHR,2023-03-16 13:56:09,PHONE,WELFARE CHECK,5413.0,6060.0,6544,7,CAHOT,3,10.783333333333333
1206697,2023,OTHR,2023-03-16 14:06:36,PHONE,WELFARE CHECK,73.0,538.0,2368,7,CAHOT,3,7.75
1206706,2023,OTHR,2023-03-16 14:18:09,PHONE,ASSIST,6304.0,6627.0,7733,7,CAHOT,3,5.383333333333334
1206707,2023,OTHR,2023-03-16 14:18:20,PHONE,WELFARE CHECK,5249.0,5634.0,5932,7,CAHOT,3,6.416666666666667
1206710,2023,OTHR,2023-03-16 14:24:22,PHONE,TRANSPORT,17832.0,17832.0,20336,7,CAHOT,3,0.0
1206722,2023,OTHR,2023-03-16 15:14:55,PHONE,WELFARE CHECK,2546.0,2546.0,2867,7,CAHOT,3,0.0
1206746,2023,OTHR,2023-03-16 16:24:07,PHONE,SUICIDE RISK,2728.0,3398.0,7055,7,CAHOT,3,11.166666666666666
1206747,2023,OTHR,2023-03-16 16:24:09,PHONE,WELFARE CHECK,30906.0,31445.0,32153,7,CAHOT,3,8.983333333333333
1206762,2023,OTHR,2023-03-16 16:57:55,W911,WELFARE CHECK,8073.0,8434.0,8542,7,CAHOT,3,6.016666666666667
1206763,2023,OTHR,2023-03-16 16:59:43,PHONE,ASSIST,12391.0,12497.0,13205,7,CAHOT,3,1.7666666666666666
1206764,2023,OTHR,2023-03-16 17:00:22,PHONE,WELFARE CHECK,13625.0,13786.0,16349,7,CAHOT,3,2.683333333333333
1206770,2023,OTHR,2023-03-16 17:19:16,PHONE,WELFARE CHECK,9861.0,10260.0,11128,7,CAHOT,3,6.65
1206798,2023,OTHR,2023-03-16 18:11:50,PHONE,WELFARE CHECK,28464.0,30663.0,31218,7,CAHOT,3,36.65
1206808,2023,OTHR,2023-03-16 18:45:50,PHONE,WELFARE CHECK,17397.0,17397.0,18596,7,CAHOT,3,0.0
1206816,2023,OTHR,2023-03-16 19:03:27,W911,WELFARE CHECK,15342.0,15342.0,15466,7,CAHOT,3,0.0
1206848,2023,OTHR,2023-03-16 20:37:27,W911,WELFARE CHECK,9831.0,9948.0,10272,7,CAHOT,3,1.95
1206849,2023,OTHR,2023-03-16 20:39:05,PHONE,WELFARE CHECK,47.0,140.0,498,7,CAHOT,3,1.55
1206865,2023,OTHR,2023-03-16 21:27:46,PHONE,SUICIDE RISK,838.0,1706.0,6681,7,CAHOT,3,14.466666666666667
1206872,2023,OTHR,2023-03-16 21:35:10,PHONE,ASSIST,6811.0,6816.0,7235,7,CAHOT,3,0.08333333333333333
1206874,2023,OTHR,2023-03-16 21:36:05,PHONE,ASSIST,8442.0,8541.0,9486,7,CAHOT,3,1.65
1206877,2023,OTHR,2023-03-16 21:40:08,PHONE,ASSIST,15705.0,16868.0,17714,7,CAHOT,3,19.383333333333333
1206901,2023,OTHR,2023-03-16 23:02:19,W911,ASSIST,13792.0,14249.0,14867,7,CAHOT,3,7.616666666666666
1206916,2023,OTHR,2023-03-17 00:01:51,PHONE,WELFARE CHECK,744.0,985.0,2322,7,CAHOT,3,4.016666666666667
1206918,2023,OTHR,2023-03-17 00:08:58,W911,ASSIST,12660.0,12872.0,13207,7,CAHOT,3,3.533333333333333
1206937,2023,OTHR,2023-03-17 02:12:27,PHONE,ASSIST,8234.0,8234.0,9244,7,CAHOT,3,0.0
1206940,2023,OTHR,2023-03-17 02:39:22,PHONE,ASSIST,1899.0,2750.0,3632,7,CAHOT,3,14.183333333333334
1206941,2023,OTHR,2023-03-17 02:45:31,PHONE,WELFARE CHECK,8953.0,9572.0,14627,7,CAHOT,3,10.316666666666666
1206948,2023,OTHR,2023-03-17 03:57:52,PHONE,WELFARE CHECK,10382.0,10856.0,11799,7,CAHOT,3,7.9
1206951,2023,OTHR,2023-03-17 04:14:32,PHONE,WELFARE CHECK,3.0,299.0,905,5,CAHOT,3,4.933333333333334
1206966,2023,OTHR,2023-03-17 06:33:40,PHONE,WELFARE CHECK,2528.0,2881.0,3214,7,CAHOT,3,5.883333333333334
1206971,2023,OTHR,2023-03-17 07:09:44,PHONE,TRANSPORT,1079.0,1925.0,3233,7,CAHOT,3,14.1
1206974,2023,OTHR,2023-03-17 07:23:33,PHONE,TRANSPORT,2411.0,2846.0,4143,7,CAHOT,3,7.25
1206984,2023,OTHR,2023-03-17 08:14:33,PHONE,WELFARE CHECK,1087.0,1346.0,1741,7,CAHOT,3,4.316666666666666
1206990,2023,OTHR,2023-03-17 08:33:42,PHONE,ASSIST,596.0,1038.0,1911,7,CAHOT,3,7.366666666666666
1206998,2023,OTHR,2023-03-17 08:59:27,E911,SUICIDE RISK,373.0,1848.0,3668,7,CAHOT,3,24.583333333333332
1207007,2023,OTHR,2023-03-17 09:28:26,PHONE,DISORDERLY CONDUCT,1932.0,2275.0,2725,7,CAHOT,3,5.716666666666667
1207024,2023,OTHR,2023-03-17 10:21:22,PHONE,INTOXICATED PERSON,89.0,1525.0,1894,7,CAHOT,3,23.933333333333334
1207028,2023,OTHR,2023-03-17 10:26:16,PHONE,WELFARE CHECK,131.0,562.0,813,5,CAHOT,3,7.183333333333334
1207042,2023,OTHR,2023-03-17 11:05:26,PHONE,TRAFFIC ISSUE,471.0,1329.0,1760,7,CAHOT,3,14.3
1207054,2023,OTHR,2023-03-17 11:36:29,PHONE,WELFARE CHECK,50.0,741.0,3538,5,CAHOT,3,11.516666666666667
1207068,2023,OTHR,2023-03-17 12:09:23,PHONE,WELFARE CHECK,666.0,1452.0,2668,5,CAHOT,3,13.1
1207074,2023,OTHR,2023-03-17 12:22:16,PHONE,SUICIDE RISK,792.0,1673.0,8188,5,CAHOT,3,14.683333333333334
1207091,2023,OTHR,2023-03-17 13:06:57,PHONE,WELFARE CHECK,1754.0,2357.0,2792,7,CAHOT,3,10.05
1207101,2023,OTHR,2023-03-17 13:33:20,PHONE,ASSIST,5180.0,5542.0,6217,7,CAHOT,3,6.033333333333333
1207103,2023,OTHR,2023-03-17 13:35:01,E911,MENTAL HEALTH,4517.0,4719.0,5057,7,CAHOT,3,3.3666666666666667
1207107,2023,OTHR,2023-03-17 13:41:46,PHONE,ASSIST,3472.0,5722.0,7974,7,CAHOT,3,37.5
1207113,2023,OTHR,2023-03-17 13:53:49,PHONE,ASSIST,6.0,426.0,3385,5,CAHOT,3,7.0
1207136,2023,OTHR,2023-03-17 14:57:25,W911,WELFARE CHECK,1173.0,1929.0,2398,7,CAHOT,3,12.6
1207145,2023,OTHR,2023-03-17 15:13:20,PHONE,WELFARE CHECK,1450.0,2470.0,2850,5,CAHOT,3,17.0
1207160,2023,OTHR,2023-03-17 15:49:17,W911,ASSIST,695.0,1397.0,4383,5,CAHOT,3,11.7
1207169,2023,OTHR,2023-03-17 16:04:28,PHONE,SUICIDE RISK,7086.0,8353.0,12709,7,CAHOT,3,21.116666666666667
1207176,2023,OTHR,2023-03-17 16:14:40,E911,WELFARE CHECK,8.0,703.0,1615,5,CAHOT,3,11.583333333333334
1207187,2023,OTHR,2023-03-17 16:41:34,PHONE,ASSIST,10075.0,10785.0,16377,7,CAHOT,3,11.833333333333334
1207188,2023,OTHR,2023-03-17 16:45:32,PHONE,SUICIDE RISK,3148.0,3613.0,4616,7,CAHOT,3,7.75
1207202,2023,OTHR,2023-03-17 17:43:07,W911,ASSIST,13792.0,14070.0,16019,7,CAHOT,3,4.633333333333334
1207204,2023,OTHR,2023-03-17 17:44:56,PHONE,TRANSPORT,1345.0,2071.0,4459,7,CAHOT,3,12.1
1207205,2023,OTHR,2023-03-17 17:45:20,PHONE,WELFARE CHECK,296.0,753.0,1313,5,CAHOT,3,7.616666666666666
1207210,2023,OTHR,2023-03-17 18:03:16,PHONE,ASSIST,30839.0,32155.0,32164,7,CAHOT,3,21.933333333333334
1207211,2023,OTHR,2023-03-17 18:04:53,PHONE,DISORDERLY CONDUCT,3772.0,3906.0,4379,7,CAHOT,3,2.2333333333333334
1207215,2023,OTHR,2023-03-17 18:28:47,PHONE,ASSIST,11038.0,11038.0,11043,7,CAHOT,3,0.0
1207219,2023,OTHR,2023-03-17 18:58:06,PHONE,WELFARE CHECK,1193.0,1449.0,1876,7,CAHOT,3,4.266666666666667
1207220,2023,OTHR,2023-03-17 18:59:23,PHONE,ASSIST,30109.0,30555.0,31260,7,CAHOT,3,7.433333333333334
1207236,2023,OTHR,2023-03-17 19:30:24,W911,WELFARE CHECK,362.0,838.0,6939,7,CAHOT,3,7.933333333333334
1207239,2023,OTHR,2023-03-17 19:38:07,PHONE,INTOXICATED PERSON,1677.0,2093.0,4121,7,CAHOT,3,6.933333333333334
1207268,2023,OTHR,2023-03-17 20:52:26,PHONE,WELFARE CHECK,819.0,1337.0,2402,7,CAHOT,3,8.633333333333333
1207274,2023,OTHR,2023-03-17 21:14:58,PHONE,SUICIDE RISK,671.0,1448.0,6780,5,CAHOT,3,12.95
1207283,2023,OTHR,2023-03-17 21:47:43,PHONE,INTOXICATED PERSON,11190.0,11198.0,11994,7,CAHOT,3,0.13333333333333333
1207287,2023,OTHR,2023-03-17 21:57:56,PHONE,WELFARE CHECK,11389.0,11609.0,12273,7,CAHOT,3,3.6666666666666665
1207289,2023,OTHR,2023-03-17 22:02:47,PHONE,ASSIST,37440.0,37447.0,37451,7,CAHOT,3,0.11666666666666667
1207299,2023,OTHR,2023-03-17 22:28:50,PHONE,SUICIDE RISK,2699.0,3534.0,8716,5,CAHOT,3,13.916666666666666
1207311,2023,OTHR,2023-03-17 23:24:00,PHONE,WELFARE CHECK,21748.0,22345.0,22636,7,CAHOT,3,9.95
1207317,2023,OTHR,2023-03-17 23:46:59,PHONE,ASSIST,16035.0,16618.0,17921,7,CAHOT,3,9.716666666666667
1207318,2023,OTHR,2023-03-17 23:55:57,PHONE,ASSIST,75469.0,77338.0,79557,7,CAHOT,3,31.15
1207329,2023,OTHR,2023-03-18 00:49:40,PHONE,WELFARE CHECK,1976.0,1982.0,4359,5,CAHOT,3,0.1
1207337,2023,OTHR,2023-03-18 01:37:51,PHONE,TRANSPORT,1474.0,2367.0,3558,5,CAHOT,3,14.883333333333333
1207339,2023,OTHR,2023-03-18 01:47:24,PHONE,ASSIST,23957.0,24643.0,29077,7,CAHOT,3,11.433333333333334
1207366,2023,OTHR,2023-03-18 04:26:22,PHONE,ASSIST,4506.0,5291.0,9153,7,CAHOT,3,13.083333333333334
1207375,2023,OTHR,2023-03-18 06:23:36,PHONE,TRANSPORT,2147.0,46863.0,46867,7,CAHOT,3,745.2666666666667
1207376,2023,OTHR,2023-03-18 06:25:17,PHONE,ASSIST,2148.0,2884.0,7010,7,CAHOT,3,12.266666666666667
1207412,2023,OTHR,2023-03-18 09:35:37,PHONE,WELFARE CHECK,1014.0,2044.0,2391,7,CAHOT,3,17.166666666666668
1207420,2023,OTHR,2023-03-18 10:02:43,PHONE,WELFARE CHECK,910.0,1111.0,3016,7,CAHOT,3,3.35
1207444,2023,OTHR,2023-03-18 11:04:50,PHONE,WELFARE CHECK,1461.0,1812.0,6263,7,CAHOT,3,5.85
1207465,2023,OTHR,2023-03-18 12:06:47,PHONE,SUICIDE RISK,4051.0,4967.0,5648,7,CAHOT,3,15.266666666666667
1207466,2023,OTHR,2023-03-18 12:08:32,PHONE,INTOXICATED PERSON,5648.0,6223.0,6874,7,CAHOT,3,9.583333333333334
1207485,2023,OTHR,2023-03-18 12:49:40,W911,ASSIST,4443.0,5093.0,6366,7,CAHOT,3,10.833333333333334
1207523,2023,OTHR,2023-03-18 14:29:42,PHONE,ASSIST,880.0,1844.0,4384,5,CAHOT,3,16.066666666666666
1207525,2023,OTHR,2023-03-18 14:42:52,PHONE,SUICIDE RISK,12954.0,13993.0,16889,7,CAHOT,3,17.316666666666666
1207564,2023,OTHR,2023-03-18 16:21:24,PHONE,SUICIDE RISK,3975.0,4390.0,6986,7,CAHOT,3,6.916666666666667
1207565,2023,OTHR,2023-03-18 16:22:43,PHONE,ASSIST,56486.0,67315.0,67715,7,CAHOT,3,180.48333333333332
1207603,2023,OTHR,2023-03-18 18:03:34,PHONE,WELFARE CHECK,7099.0,7430.0,8008,7,CAHOT,3,5.516666666666667
1207615,2023,OTHR,2023-03-18 18:47:26,E911,WELFARE CHECK,2242.0,2242.0,2247,7,CAHOT,3,0.0
1207641,2023,OTHR,2023-03-18 19:59:06,PHONE,TRANSPORT,19990.0,22811.0,24948,7,CAHOT,3,47.016666666666666
1207643,2023,OTHR,2023-03-18 20:04:37,PHONE,ASSIST,17008.0,17008.0,17992,7,CAHOT,3,0.0
1207655,2023,OTHR,2023-03-18 20:33:12,PHONE,ASSIST,17760.0,17760.0,17763,7,CAHOT,3,0.0
1207673,2023,OTHR,2023-03-18 21:41:25,PHONE,WELFARE CHECK,8518.0,8518.0,8521,5,CAHOT,3,0.0
1207676,2023,OTHR,2023-03-18 21:50:39,PHONE,ASSIST,9993.0,9993.0,9994,7,CAHOT,3,0.0
1207680,2023,OTHR,2023-03-18 22:02:17,W911,SUICIDE RISK,4.0,715.0,7260,5,CAHOT,3,11.85
1207690,2023,OTHR,2023-03-18 22:21:26,PHONE,ASSIST,9786.0,9786.0,9788,7,CAHOT,3,0.0
1207700,2023,OTHR,2023-03-18 23:12:00,PHONE,ASSIST,8241.0,8241.0,8248,7,CAHOT,3,0.0
1207709,2023,OTHR,2023-03-18 23:38:19,PHONE,WELFARE CHECK,2964.0,2964.0,3528,7,CAHOT,3,0.0
1207746,2023,OTHR,2023-03-19 02:28:12,PHONE,TRANSPORT,31934.0,32340.0,33942,7,CAHOT,3,6.766666666666667
1207758,2023,OTHR,2023-03-19 03:19:55,PHONE,ASSIST,3555.0,4056.0,5554,7,CAHOT,3,8.35
1207761,2023,OTHR,2023-03-19 03:35:50,W911,SUICIDE RISK,417.0,2589.0,2594,5,CAHOT,3,36.2
1207767,2023,OTHR,2023-03-19 04:56:06,PHONE,WELFARE CHECK,935.0,1738.0,2360,7,CAHOT,3,13.383333333333333
1207769,2023,OTHR,2023-03-19 05:26:01,PHONE,ASSIST,1663.0,1964.0,3538,7,CAHOT,3,5.016666666666667
1207770,2023,OTHR,2023-03-19 05:35:38,PHONE,ASSIST,-1.0,704.0,1009,5,CAHOT,3,11.75
1207771,2023,OTHR,2023-03-19 06:01:43,E911,TRANSPORT,2960.0,2960.0,3784,7,CAHOT,3,0.0
1207772,2023,OTHR,2023-03-19 06:02:30,E911,WELFARE CHECK,1473.0,2293.0,2796,7,CAHOT,3,13.666666666666666
1207781,2023,OTHR,2023-03-19 07:01:37,PHONE,SUICIDE RISK,1139.0,1499.0,3023,7,CAHOT,3,6.0
1207789,2023,OTHR,2023-03-19 07:54:38,PHONE,WELFARE CHECK,1073.0,1081.0,3261,7,CAHOT,3,0.13333333333333333
1207798,2023,OTHR,2023-03-19 08:41:43,PHONE,SUICIDE RISK,460.0,602.0,2581,7,CAHOT,3,2.3666666666666667
1207811,2023,OTHR,2023-03-19 09:43:58,PHONE,ASSIST,1771.0,1773.0,4616,7,CAHOT,3,0.03333333333333333
1207812,2023,OTHR,2023-03-19 09:48:11,W911,WELFARE CHECK,4992.0,5410.0,5531,7,CAHOT,3,6.966666666666667
1207852,2023,OTHR,2023-03-19 12:37:41,PHONE,WELFARE CHECK,2553.0,10391.0,11456,7,CAHOT,3,130.63333333333333
1207854,2023,OTHR,2023-03-19 12:41:57,PHONE,WELFARE CHECK,130.0,627.0,2295,5,CAHOT,3,8.283333333333333
1207863,2023,OTHR,2023-03-19 13:19:02,PHONE,WELFARE CHECK,154.0,1291.0,2776,5,CAHOT,3,18.95
1207870,2023,OTHR,2023-03-19 13:43:32,PHONE,WELFARE CHECK,1330.0,1964.0,1980,7,CAHOT,3,10.566666666666666
1207882,2023,OTHR,2023-03-19 14:13:54,PHONE,WELFARE CHECK,177.0,503.0,1401,7,CAHOT,3,5.433333333333334
1207894,2023,OTHR,2023-03-19 14:47:43,E911,WELFARE CHECK,1440.0,1671.0,2214,7,CAHOT,3,3.85
1207897,2023,OTHR,2023-03-19 14:55:38,W911,ASSIST,7375.0,7969.0,8848,7,CAHOT,3,9.9
1207914,2023,OTHR,2023-03-19 15:49:49,PHONE,ASSIST,3.0,403.0,3284,5,CAHOT,3,6.666666666666667
1207931,2023,OTHR,2023-03-19 17:32:21,PHONE,ASSIST,19.0,561.0,4903,5,CAHOT,3,9.033333333333333
1207939,2023,OTHR,2023-03-19 17:48:16,PHONE,WELFARE CHECK,23907.0,24225.0,24456,7,CAHOT,3,5.3
1207945,2023,OTHR,2023-03-19 18:30:09,PHONE,ASSIST,1436.0,2991.0,5488,7,CAHOT,3,25.916666666666668
1207946,2023,OTHR,2023-03-19 18:33:44,PHONE,ASSIST,9662.0,9662.0,9667,7,CAHOT,3,0.0
1207950,2023,OTHR,2023-03-19 18:39:50,W911,ASSIST,4980.0,5190.0,5262,7,CAHOT,3,3.5
1207957,2023,OTHR,2023-03-19 18:55:57,PHONE,WELFARE CHECK,17.0,365.0,481,5,CAHOT,3,5.8
1207959,2023,OTHR,2023-03-19 19:05:33,PHONE,ASSIST,6423.0,6430.0,6714,7,CAHOT,3,0.11666666666666667
1207966,2023,OTHR,2023-03-19 19:43:43,PHONE,SUICIDE RISK,2003.0,3703.0,4096,7,CAHOT,3,28.333333333333332
1207967,2023,OTHR,2023-03-19 19:45:07,PHONE,ASSIST,4971.0,5391.0,5753,7,CAHOT,3,7.0
1207968,2023,OTHR,2023-03-19 19:48:37,E911,ASSIST,1137.0,1378.0,1519,7,CAHOT,3,4.016666666666667
1207969,2023,OTHR,2023-03-19 19:50:00,PHONE,ASSIST,4051.0,4223.0,4676,7,CAHOT,3,2.8666666666666667
1207973,2023,OTHR,2023-03-19 20:07:14,PHONE,TRANSPORT,4431.0,5133.0,5204,7,CAHOT,3,11.7
1207978,2023,OTHR,2023-03-19 20:18:32,PHONE,ASSIST,6.0,685.0,1367,5,CAHOT,3,11.316666666666666
1207983,2023,OTHR,2023-03-19 20:52:47,PHONE,ASSIST,2476.0,3192.0,4343,7,CAHOT,3,11.933333333333334
1207990,2023,OTHR,2023-03-19 21:32:05,PHONE,ASSIST,2290.0,3178.0,3976,5,CAHOT,3,14.8
1207993,2023,OTHR,2023-03-19 21:52:02,PHONE,WELFARE CHECK,2785.0,3267.0,3449,7,CAHOT,3,8.033333333333333
1207994,2023,OTHR,2023-03-19 21:58:16,W911,ASSIST,9465.0,10111.0,10511,7,CAHOT,3,10.766666666666667
1207998,2023,OTHR,2023-03-19 22:42:16,PHONE,ASSIST,3429.0,3883.0,5272,7,CAHOT,3,7.566666666666666
1207999,2023,OTHR,2023-03-19 22:47:26,PHONE,SUICIDE RISK,137.0,678.0,3114,5,CAHOT,3,9.016666666666667
1208006,2023,OTHR,2023-03-19 23:39:34,PHONE,ASSIST,1841.0,2738.0,2821,5,CAHOT,3,14.95
1208015,2023,OTHR,2023-03-20 00:02:12,PHONE,ASSIST,3082.0,3645.0,5020,5,CAHOT,3,9.383333333333333
1208028,2023,OTHR,2023-03-20 00:56:55,PHONE,ASSIST,1745.0,2139.0,6729,5,CAHOT,3,6.566666666666666
1208041,2023,OTHR,2023-03-20 02:18:00,PHONE,ASSIST,1872.0,1872.0,1876,5,CAHOT,3,0.0
1208046,2023,OTHR,2023-03-20 02:40:38,W911,SUICIDE RISK,525.0,1152.0,1834,5,CAHOT,3,10.45
1208047,2023,OTHR,2023-03-20 02:53:56,PHONE,ASSIST,1050.0,1918.0,2325,5,CAHOT,3,14.466666666666667
1208051,2023,OTHR,2023-03-20 03:05:05,PHONE,ASSIST,1657.0,2140.0,10981,7,CAHOT,3,8.05
1208052,2023,OTHR,2023-03-20 03:09:30,PHONE,ASSIST,2115.0,2115.0,2118,5,CAHOT,3,0.0
1208058,2023,OTHR,2023-03-20 03:55:54,W911,ASSIST,664.0,1528.0,4151,5,CAHOT,3,14.4
1208070,2023,OTHR,2023-03-20 05:33:41,PHONE,ASSIST,2273.0,2773.0,3963,5,CAHOT,3,8.333333333333334
1208073,2023,OTHR,2023-03-20 06:07:11,PHONE,ASSIST,6368.0,6610.0,8587,7,CAHOT,3,4.033333333333333
1208086,2023,OTHR,2023-03-20 07:28:23,PHONE,WELFARE CHECK,8.0,1034.0,1258,5,CAHOT,3,17.1
1208103,2023,OTHR,2023-03-20 08:28:02,PHONE,WELFARE CHECK,141.0,307.0,776,7,CAHOT,3,2.7666666666666666
1208109,2023,OTHR,2023-03-20 08:44:13,PHONE,ASSIST,2879.0,4022.0,4491,7,CAHOT,3,19.05
1208114,2023,OTHR,2023-03-20 08:48:52,PHONE,SUICIDE RISK,1623.0,2455.0,2581,7,CAHOT,3,13.866666666666667
1208121,2023,OTHR,2023-03-20 08:59:40,PHONE,TRANSPORT,3569.0,3897.0,6219,7,CAHOT,3,5.466666666666667
1208128,2023,OTHR,2023-03-20 09:11:34,PHONE,INFORMATION,1227.0,1229.0,1232,7,CAHOT,3,0.03333333333333333
